date,open_price,high_price,low_price,close_price,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
4-Sep-2021,49998,50535.69,49370,49915.64,34664.66,2021-09-04 23:59:59.999000 UTC,1733527136,1225830,16739.70385,837225473.7
5-Sep-2021,49917.54,51900,49450,51756.88,40544.84,2021-09-05 23:59:59.999000 UTC,2049212026,1417660,21557.23586,1090239907
6-Sep-2021,51756.88,52780,50969.33,52663.9,49249.67,2021-09-06 23:59:59.999000 UTC,2549290983,1678015,24620.35253,1274643404
7-Sep-2021,52666.2,52920,42843.05,46863.73,123048.8,2021-09-07 23:59:59.999000 UTC,6004105773,3321711,57935.60198,2832268574
8-Sep-2021,46868.57,47340.99,44412.02,46048.31,65069.32,2021-09-08 23:59:59.999000 UTC,3000605794,1796101,31796.7476,1466544608
9-Sep-2021,46048.31,47399.97,45513.08,46395.14,50651.66,2021-09-09 23:59:59.999000 UTC,2351862984,1567586,24183.38803,1122994691
10-Sep-2021,46395.14,47033,44132.29,44850.91,49048.27,2021-09-10 23:59:59.999000 UTC,2243698626,1569941,24358.59799,1114490734
11-Sep-2021,44842.2,45987.93,44722.22,45173.69,30440.41,2021-09-11 23:59:59.999000 UTC,1380370764,1060890,14804.3426,671123069.6
12-Sep-2021,45173.68,46460,44742.06,46025.24,32094.28,2021-09-12 23:59:59.999000 UTC,1464780920,1179808,15735.45104,718436012.8
13-Sep-2021,46025.23,46880,43370,44940.73,65429.15,2021-09-13 23:59:59.999000 UTC,2930668118,1703512,32041.05972,1435586959
14-Sep-2021,44940.72,47250,44594.44,47111.52,44855.85,2021-09-14 23:59:59.999000 UTC,2072259519,1210258,22182.46649,1025156548
15-Sep-2021,47103.28,48500,46682.32,48121.41,43204.71,2021-09-15 23:59:59.999000 UTC,2056996399,1176050,20903.53535,995198313.8
16-Sep-2021,48121.4,48557,47021.1,47737.82,40725.09,2021-09-16 23:59:59.999000 UTC,1948447233,1176129,19907.79151,952502982.8
17-Sep-2021,47737.81,48150,46699.56,47299.98,34461.93,2021-09-17 23:59:59.999000 UTC,1637122049,1033968,16599.46162,788563444.4
18-Sep-2021,47299.98,48843.2,47035.56,48292.74,30906.47,2021-09-18 23:59:59.999000 UTC,1491461628,976346,15219.90487,734476256.1
19-Sep-2021,48292.75,48372.83,46829.18,47241.75,29847.24,2021-09-19 23:59:59.999000 UTC,1421642879,909785,14346.79979,683249734.1
20-Sep-2021,47241.75,47347.25,42500,43015.62,78003.52,2021-09-20 23:59:59.999000 UTC,3457139274,1842231,36108.36295,1600107749
21-Sep-2021,43016.64,43639,39600,40734.38,84534.08,2021-09-21 23:59:59.999000 UTC,3551997787,1820721,38942.74356,1637800329
22-Sep-2021,40734.09,44000.55,40565.39,43543.61,58349.06,2021-09-22 23:59:59.999000 UTC,2482639472,1304011,29321.5066,1248027083
23-Sep-2021,43546.37,44978,43069.09,44865.26,48699.58,2021-09-23 23:59:59.999000 UTC,2147211305,1196106,24503.00365,1080404500
24-Sep-2021,44865.26,45200,40675,42810.57,84113.43,2021-09-24 23:59:59.999000 UTC,3596718231,1819744,41952.77658,1794510964
25-Sep-2021,42810.58,42966.84,41646.28,42670.64,33594.57,2021-09-25 23:59:59.999000 UTC,1428238748,949787,16555.7295,703947971.4
26-Sep-2021,42670.63,43950,40750,43160.9,49880,2021-09-26 23:59:59.999000 UTC,2124657079,1374145,24762.74447,1055225792
27-Sep-2021,43160.9,44350,42098,42147.35,39776.84,2021-09-27 23:59:59.999000 UTC,1728912300,1001487,19307.85346,839585982.4
28-Sep-2021,42147.35,42787.38,40888,41026.54,43372.26,2021-09-28 23:59:59.999000 UTC,1816305388,1045389,20710.0903,867306872.2
29-Sep-2021,41025.01,42590,40753.88,41524.28,33511.53,2021-09-29 23:59:59.999000 UTC,1399625476,884909,16338.4266,682466342.8
30-Sep-2021,41524.29,44141.37,41410.17,43824.1,46381.23,2021-09-30 23:59:59.999000 UTC,2005486004,1197815,23348.93974,1009687948
1-Oct-2021,43820.01,48495,43283.03,48141.61,66244.87,2021-10-01 23:59:59.999000 UTC,3076094887,1771237,34156.88321,1585411525
2-Oct-2021,48141.6,48336.59,47430.18,47634.9,30508.98,2021-10-02 23:59:59.999000 UTC,1459064881,996116,15180.50362,726007609.2
3-Oct-2021,47634.89,49228.08,47088,48200.01,30825.06,2021-10-03 23:59:59.999000 UTC,1482764462,1114294,15426.81514,742443046.4
4-Oct-2021,48200.01,49536.12,46891,49224.94,46796.49,2021-10-04 23:59:59.999000 UTC,2258464361,1437692,23032.4914,1112232801
5-Oct-2021,49224.93,51886.3,49022.4,51471.99,52125.67,2021-10-05 23:59:59.999000 UTC,2618101829,1641651,26687.41046,1341045873
6-Oct-2021,51471.99,55750,50382.41,55315,79877.55,2021-10-06 23:59:59.999000 UTC,4236927265,2443126,40664.02752,2158326114
7-Oct-2021,55315,55332.31,53357,53785.22,54917.38,2021-10-07 23:59:59.999000 UTC,2983143121,1703147,26485.89849,1438826617
8-Oct-2021,53785.22,56100,53617.61,53951.43,46160.26,2021-10-08 23:59:59.999000 UTC,2522087625,1548832,22643.19334,1237799957
9-Oct-2021,53955.67,55489,53661.67,54949.72,55177.08,2021-10-09 23:59:59.999000 UTC,3024862791,1609483,27686.74749,1518044340
10-Oct-2021,54949.72,56561.31,54080,54659,89237.84,2021-10-10 23:59:59.999000 UTC,4923958325,2427176,44656.91575,2464422247
11-Oct-2021,54659.01,57839.04,54415.06,57471.35,52933.17,2021-10-11 23:59:59.999000 UTC,2994673618,1690409,26858.82901,1519825843
12-Oct-2021,57471.35,57680,53879,55996.93,53471.29,2021-10-12 23:59:59.999000 UTC,3017210683,1554412,26157.44247,1477084243
13-Oct-2021,55996.91,57777,54167.19,57367,55808.44,2021-10-13 23:59:59.999000 UTC,3123307687,1610489,27985.13207,1566812326
14-Oct-2021,57370.83,58532.54,56818.05,57347.94,43053.34,2021-10-14 23:59:59.999000 UTC,2481915792,1372048,21940.26498,1265138477
15-Oct-2021,57347.94,62933,56850,61672.42,82512.91,2021-10-15 23:59:59.999000 UTC,4959389369,2649137,43913.67633,2638969874
16-Oct-2021,61672.42,62378.42,60150,60875.57,35467.88,2021-10-16 23:59:59.999000 UTC,2173374059,1360379,17286.46284,1059536458
17-Oct-2021,60875.57,61718.39,58963,61528.33,39099.24,2021-10-17 23:59:59.999000 UTC,2371696295,1331655,19289.94298,1170524005
18-Oct-2021,61528.32,62695.78,59844.45,62009.84,51798.45,2021-10-18 23:59:59.999000 UTC,3195091233,1629184,25859.08539,1595447836
19-Oct-2021,62005.6,64486,61322.22,64280.59,53628.11,2021-10-19 23:59:59.999000 UTC,3370863940,1755708,27436.54548,1724665980
20-Oct-2021,64280.59,67000,63481.4,66001.41,51428.93,2021-10-20 23:59:59.999000 UTC,3362878816,1823286,27623.99053,1806653765
21-Oct-2021,66001.4,66639.74,62000,62193.15,68538.65,2021-10-21 23:59:59.999000 UTC,4407757971,2181665,32008.51421,2060110974
22-Oct-2021,62193.15,63732.39,60000,60688.22,52119.36,2021-10-22 23:59:59.999000 UTC,3229377744,1555280,25440.69118,1576807744
23-Oct-2021,60688.23,61747.64,59562.15,61286.75,27626.94,2021-10-23 23:59:59.999000 UTC,1686121722,982103,13352.56908,815306581.3
24-Oct-2021,61286.75,61500,59510.63,60852.22,31226.58,2021-10-24 23:59:59.999000 UTC,1889694559,1052085,15682.1686,949151331.9
25-Oct-2021,60852.22,63710.63,60650,63078.78,36853.84,2021-10-25 23:59:59.999000 UTC,2309339650,1270453,18577.25472,1164150306
26-Oct-2021,63078.78,63293.48,59817.55,60328.81,40217.5,2021-10-26 23:59:59.999000 UTC,2492606133,1334460,18699.28475,1160289813
27-Oct-2021,60328.81,61496,58000,58413.44,62124.49,2021-10-27 23:59:59.999000 UTC,3688306193,1913083,29983.43122,1780494794
28-Oct-2021,58413.44,62499,57820,60575.89,61056.35,2021-10-28 23:59:59.999000 UTC,3677629851,1878275,30447.44205,1835335718
29-Oct-2021,60575.9,62980,60174.81,62253.71,43973.9,2021-10-29 23:59:59.999000 UTC,2706090987,1417344,22262.86881,1370325591
30-Oct-2021,62253.7,62359.25,60673,61859.19,31478.13,2021-10-30 23:59:59.999000 UTC,1937860260,1197748,15583.51105,959369103.6
31-Oct-2021,61859.19,62405.3,59945.36,61299.8,39267.64,2021-10-31 23:59:59.999000 UTC,2396556477,1563417,19362.08206,1181449066
1-Nov-2021,61299.81,62437.74,59405,60911.11,44687.67,2021-11-01 23:59:59.999000 UTC,2737282805,1472636,22139.95506,1356676791
2-Nov-2021,60911.12,64270,60624.68,63219.99,46368.28,2021-11-02 23:59:59.999000 UTC,2909221038,1858362,23852.14282,1496448017
3-Nov-2021,63220.57,63500,60382.76,62896.48,43336.09,2021-11-03 23:59:59.999000 UTC,2713389500,1601925,20662.34777,1294306442
4-Nov-2021,62896.49,63086.31,60677.01,61395.01,35930.93,2021-11-04 23:59:59.999000 UTC,2218138027,1346081,17843.38035,1101751566
5-Nov-2021,61395.01,62595.72,60721,60937.12,31604.49,2021-11-05 23:59:59.999000 UTC,1943346371,1243074,15769.15494,969780612.7
6-Nov-2021,60940.18,61560.49,60050,61470.61,25590.57,2021-11-06 23:59:59.999000 UTC,1556774944,965309,12511.52761,761294376.5
7-Nov-2021,61470.62,63286.35,61322.78,63273.59,25515.69,2021-11-07 23:59:59.999000 UTC,1585744720,1068629,13567.09782,843384435.4
8-Nov-2021,63273.58,67789,63273.58,67525.83,54442.09,2021-11-08 23:59:59.999000 UTC,3575716171,2349581,28879.18644,1897321250
9-Nov-2021,67525.82,68524.25,66222.4,66947.66,44661.38,2021-11-09 23:59:59.999000 UTC,3014326962,1847655,22243.23645,1501548664
10-Nov-2021,66947.67,69000,62822.9,64882.43,65171.5,2021-11-10 23:59:59.999000 UTC,4335575753,2347934,31344.74332,2088305178
11-Nov-2021,64882.42,65600.07,64100,64774.26,37237.98,2021-11-11 23:59:59.999000 UTC,2415537334,1327827,18589.51479,1205890454
12-Nov-2021,64774.25,65450.7,62278,64122.23,44490.11,2021-11-12 23:59:59.999000 UTC,2844286548,1479149,21028.45541,1344883879
13-Nov-2021,64122.22,65000,63360.22,64380,22504.97,2021-11-13 23:59:59.999000 UTC,1442441614,904149,11094.05209,711146514.1
14-Nov-2021,64380.01,65550.51,63576.27,65519.1,25705.07,2021-11-14 23:59:59.999000 UTC,1658473781,951393,12629.83414,815039551
15-Nov-2021,65519.11,66401.82,63400,63606.74,37829.37,2021-11-15 23:59:59.999000 UTC,2460915923,1305209,19160.47382,1247275595
16-Nov-2021,63606.73,63617.31,58574.07,60058.87,77455.16,2021-11-16 23:59:59.999000 UTC,4705744041,2353681,36375.32415,2209839153
17-Nov-2021,60058.87,60840.23,58373,60344.87,46289.38,2021-11-17 23:59:59.999000 UTC,2767802055,1471305,22545.24375,1348537947
18-Nov-2021,60344.86,60976,56474.26,56891.62,62147,2021-11-18 23:59:59.999000 UTC,3644824179,1960419,29742.20507,1745202990
19-Nov-2021,56891.62,58320,55600,58052.24,50715.89,2021-11-19 23:59:59.999000 UTC,2896189976,1560459,24072.28575,1374771758
20-Nov-2021,58057.1,59845,57353,59707.51,33811.59,2021-11-20 23:59:59.999000 UTC,1982718831,1200190,16682.28087,978340154.1
21-Nov-2021,59707.52,60029.76,58486.65,58622.02,31902.23,2021-11-21 23:59:59.999000 UTC,1886578155,1249219,14949.12309,884084155.7
22-Nov-2021,58617.7,59444,55610,56247.18,51724.32,2021-11-22 23:59:59.999000 UTC,2968622334,1624768,24834.9816,1425668562
23-Nov-2021,56243.83,58009.99,55317,57541.27,49917.85,2021-11-23 23:59:59.999000 UTC,2837210673,1570845,25217.65003,1433171469
24-Nov-2021,57541.26,57735,55837,57138.29,39612.05,2021-11-24 23:59:59.999000 UTC,2246374244,1432991,19625.09659,1113184376
25-Nov-2021,57138.29,59398.9,57000,58960.36,42153.52,2021-11-25 23:59:59.999000 UTC,2455658858,1604266,21112.80397,1230022892
26-Nov-2021,58960.37,59150,53500,53726.53,65927.87,2021-11-26 23:59:59.999000 UTC,3649353860,2138184,31287.4699,1731974880
27-Nov-2021,53723.72,55280,53610,54721.03,29717,2021-11-27 23:59:59.999000 UTC,1623173123,1110145,14462.93801,790191540.9
28-Nov-2021,54716.47,57445.05,53256.64,57274.88,36163.71,2021-11-28 23:59:59.999000 UTC,1982198374,1253408,18520.69985,1016073217
29-Nov-2021,57274.89,58865.97,56666.67,57776.25,40125.28,2021-11-29 23:59:59.999000 UTC,2313371348,1349625,19520.25038,1125240985
30-Nov-2021,57776.25,59176.99,55875.55,56950.56,49161.05,2021-11-30 23:59:59.999000 UTC,2823644073,1587472,23867.80287,1371720422
1-Dec-2021,56950.56,59053.55,56458.01,57184.07,44956.64,2021-12-01 23:59:59.999000 UTC,2584928714,1442301,21501.29463,1236414405
2-Dec-2021,57184.07,57375.47,55777.77,56480.34,37574.06,2021-12-02 23:59:59.999000 UTC,2127110102,1307890,18375.47518,1040366895
3-Dec-2021,56484.26,57600,51680,53601.05,58927.69,2021-12-03 23:59:59.999000 UTC,3246198506,1865063,27287.25751,1505556556
4-Dec-2021,53601.05,53859.1,42000.3,49152.47,114203.37,2021-12-04 23:59:59.999000 UTC,5495712062,3362771,52876.55238,2544632558
5-Dec-2021,49152.46,49699.05,47727.21,49396.33,45580.82,2021-12-05 23:59:59.999000 UTC,2231486106,1371839,22420.90324,1097785759
6-Dec-2021,49396.32,50891.11,47100,50441.92,58571.22,2021-12-06 23:59:59.999000 UTC,2851528919,1741956,28820.34753,1403464677
7-Dec-2021,50441.91,51936.33,50039.74,50588.95,38253.47,2021-12-07 23:59:59.999000 UTC,1950573500,1212350,18679.11099,952551067.6
8-Dec-2021,50588.95,51200,48600,50471.19,38425.92,2021-12-08 23:59:59.999000 UTC,1925458787,1118225,18126.84362,908410692.3
9-Dec-2021,50471.19,50797.76,47320,47545.59,37692.69,2021-12-09 23:59:59.999000 UTC,1841474999,1130599,18097.0596,884082539.7
10-Dec-2021,47535.9,50125,46852,47140.54,44233.57,2021-12-10 23:59:59.999000 UTC,2135023723,1215231,21143.96129,1020995576
11-Dec-2021,47140.54,49485.71,46751,49389.99,28889.19,2021-12-11 23:59:59.999000 UTC,1397524636,957390,14452.26806,699251597.8
12-Dec-2021,49389.99,50777,48638,50053.9,26017.93,2021-12-12 23:59:59.999000 UTC,1292315884,863605,13266.00955,658923314.9
13-Dec-2021,50053.9,50189.97,45672.75,46702.75,50869.52,2021-12-13 23:59:59.999000 UTC,2423888501,1399599,23487.0228,1119972249
14-Dec-2021,46702.76,48700.41,46290,48343.28,39955.98,2021-12-14 23:59:59.999000 UTC,1887427362,1194992,20010.80589,945501336.2
15-Dec-2021,48336.95,49500,46547,48864.98,51629.18,2021-12-15 23:59:59.999000 UTC,2487012309,1438176,25861.16891,1246095378
16-Dec-2021,48864.98,49436.43,47511,47632.38,31949.87,2021-12-16 23:59:59.999000 UTC,1551200654,1023983,15281.92439,742115283.6
17-Dec-2021,47632.38,47995.96,45456,46131.2,43104.49,2021-12-17 23:59:59.999000 UTC,2015966350,1261780,19846.77192,928665863.6
18-Dec-2021,46133.83,47392.37,45500,46834.48,25020.05,2021-12-18 23:59:59.999000 UTC,1165205136,862066,12635.54707,588649454.3
19-Dec-2021,46834.47,48300.01,46406.91,46681.23,29305.71,2021-12-19 23:59:59.999000 UTC,1384958598,874827,14646.77828,692559814.2
20-Dec-2021,46681.24,47537.57,45558.85,46914.16,35848.51,2021-12-20 23:59:59.999000 UTC,1663363118,1076488,17666.32749,819817570.7
21-Dec-2021,46914.17,49328.96,46630,48889.88,37713.93,2021-12-21 23:59:59.999000 UTC,1827234149,1119412,19356.27006,937648412.2
22-Dec-2021,48887.59,49576.13,48421.87,48588.16,27004.2,2021-12-22 23:59:59.999000 UTC,1322418595,949480,13402.54963,656467230.8
23-Dec-2021,48588.17,51375,47920.42,50838.81,35192.54,2021-12-23 23:59:59.999000 UTC,1738129831,1176050,17397.67034,859605116.7
24-Dec-2021,50838.82,51810,50384.43,50820,31684.84,2021-12-24 23:59:59.999000 UTC,1618089927,1075177,15108.36362,771557283.6
25-Dec-2021,50819.99,51156.23,50142.32,50399.66,19135.52,2021-12-25 23:59:59.999000 UTC,971491029.1,766979,9928.30266,504102529.5
26-Dec-2021,50399.67,51280,49412,50775.49,22569.89,2021-12-26 23:59:59.999000 UTC,1132200242,797133,11285.69707,566374786.7
27-Dec-2021,50775.48,52088,50449,50701.44,28792.22,2021-12-27 23:59:59.999000 UTC,1472065236,1009411,14436.09322,738369203.3
28-Dec-2021,50701.44,50704.05,47313.01,47543.74,45853.34,2021-12-28 23:59:59.999000 UTC,2242102221,1345774,21743.17013,1063171693
29-Dec-2021,47543.74,48139.08,46096.99,46464.66,39498.87,2021-12-29 23:59:59.999000 UTC,1873785571,1114074,19089.6191,905969695.6
30-Dec-2021,46464.66,47900,45900,47120.87,30352.3,2021-12-30 23:59:59.999000 UTC,1428755720,910157,14886.52375,700792256.7
31-Dec-2021,47120.88,48548.26,45678,46216.93,34938,2021-12-31 23:59:59.999000 UTC,1650715978,1059783,17315.5423,818331688
1-Jan-2022,46216.93,47954.63,46208.37,47722.65,19604.46,2022-01-01 23:59:59.999000 UTC,924155159.6,714899,9942.36679,468738711.8
2-Jan-2022,47722.66,47990,46654,47286.18,18340.46,2022-01-02 23:59:59.999000 UTC,866610995.6,709624,9166.46954,433182392.3
3-Jan-2022,47286.18,47570,45696,46446.1,27662.08,2022-01-03 23:59:59.999000 UTC,1292203508,885624,13524.76045,631879430.1
4-Jan-2022,46446.1,47557.54,45500,45832.01,35491.41,2022-01-04 23:59:59.999000 UTC,1649170424,1021815,17689.26808,821725463.1
5-Jan-2022,45832.01,47070,42500,43451.13,51784.12,2022-01-05 23:59:59.999000 UTC,2334288545,1478532,23552.9946,1063287226
6-Jan-2022,43451.14,43816,42430.58,43082.31,38880.37,2022-01-06 23:59:59.999000 UTC,1674466154,1150707,19268.82662,829886561.8
7-Jan-2022,43082.3,43145.83,40610,41566.48,54836.51,2022-01-07 23:59:59.999000 UTC,2293851015,1406635,26519.39261,1109740200
8-Jan-2022,41566.48,42300,40501,41679.74,32952.73,2022-01-08 23:59:59.999000 UTC,1367233495,1021908,16462.53747,683155535.4
9-Jan-2022,41679.74,42786.7,41200.02,41864.62,22724.39,2022-01-09 23:59:59.999000 UTC,952830064.5,752733,11399.78979,478046850.3
10-Jan-2022,41864.62,42248.5,39650,41822.49,50729.17,2022-01-10 23:59:59.999000 UTC,2088111340,1250983,24654.54811,1015935553
11-Jan-2022,41822.49,43100,41268.93,42729.29,37296.44,2022-01-11 23:59:59.999000 UTC,1574803609,1015526,18521.95391,782176383.1
12-Jan-2022,42729.29,44322,42450,43902.66,33943.29,2022-01-12 23:59:59.999000 UTC,1470906438,1023902,17584.31885,762205618.8
13-Jan-2022,43902.65,44500,42311.22,42560.11,34910.88,2022-01-13 23:59:59.999000 UTC,1515944526,1036234,17175.40587,746075123.2
14-Jan-2022,42558.35,43448.78,41725.95,43059.96,32640.88,2022-01-14 23:59:59.999000 UTC,1392000443,946938,15434.18945,658472386.2
15-Jan-2022,43059.96,43800,42555,43084.29,21936.06,2022-01-15 23:59:59.999000 UTC,946488263.6,752688,11133.18615,480516487.2
16-Jan-2022,43084.29,43475,42581.79,43071.66,20602.35,2022-01-16 23:59:59.999000 UTC,887203134.1,732171,10052.19291,432899939.7
17-Jan-2022,43071.66,43176.18,41540.42,42201.62,27562.09,2022-01-17 23:59:59.999000 UTC,1169381684,918029,13448.54192,570690476
18-Jan-2022,42201.63,42691,41250,42352.12,29324.08,2022-01-18 23:59:59.999000 UTC,1228459687,905061,14527.82371,608578954.6
19-Jan-2022,42352.12,42559.13,41138.56,41660.01,31685.72,2022-01-19 23:59:59.999000 UTC,1327478459,924528,15603.74304,653807601.7
20-Jan-2022,41660,43505,40553.31,40680.91,42330.34,2022-01-20 23:59:59.999000 UTC,1784801200,1098761,20201.47991,852629490.3
21-Jan-2022,40680.92,41100,35440.45,36445.31,88860.89,2022-01-21 23:59:59.999000 UTC,3405501703,2092561,41615.08582,1595831788
22-Jan-2022,36445.31,36835.22,34008,35071.42,90471.34,2022-01-22 23:59:59.999000 UTC,3207531048,2099978,42722.27823,1514027491
23-Jan-2022,35071.42,36499,34601.01,36244.55,44279.52,2022-01-23 23:59:59.999000 UTC,1572414639,1142407,22841.39451,811501507
24-Jan-2022,36244.55,37550,32917.17,36660.35,91904.75,2022-01-24 23:59:59.999000 UTC,3192041586,1999352,46469.27294,1615890701
25-Jan-2022,36660.35,37545.14,35701,36958.32,49232.4,2022-01-25 23:59:59.999000 UTC,1799224215,1248246,24988.42876,913198135.6
26-Jan-2022,36958.32,38919.98,36234.63,36809.34,69830.16,2022-01-26 23:59:59.999000 UTC,2627491977,1584468,35240.31542,1326474948
27-Jan-2022,36807.24,37234.47,35507.01,37160.1,53020.88,2022-01-27 23:59:59.999000 UTC,1925920128,1308408,26750.94594,971815942.3
28-Jan-2022,37160.11,38000,36155.01,37716.56,42154.27,2022-01-28 23:59:59.999000 UTC,1560203931,1061101,21496.47551,795847847.5
29-Jan-2022,37716.57,38720.74,37268.44,38166.84,26129.5,2022-01-29 23:59:59.999000 UTC,989652387,816601,13292.42156,503624477.7
30-Jan-2022,38166.83,38359.26,37351.63,37881.76,21430.67,2022-01-30 23:59:59.999000 UTC,812750216.6,698593,10798.3846,409620744
31-Jan-2022,37881.75,38744,36632.61,38466.9,36855.25,2022-01-31 23:59:59.999000 UTC,1386754529,936014,18422.26954,693360023.3
1-Feb-2022,38466.9,39265.2,38000,38694.59,34574.45,2022-02-01 23:59:59.999000 UTC,1334266167,917617,17730.99304,684446571.2
2-Feb-2022,38694.59,38855.92,36586.95,36896.36,35794.68,2022-02-02 23:59:59.999000 UTC,1353093949,907905,17251.43687,652533107.7
3-Feb-2022,36896.37,37387,36250,37311.61,32081.11,2022-02-03 23:59:59.999000 UTC,1179502839,848961,16468.10233,605530493.6
4-Feb-2022,37311.98,41772.33,37026.73,41574.25,64703.96,2022-02-04 23:59:59.999000 UTC,2526572562,1380724,33053.66668,1291953442
5-Feb-2022,41571.7,41913.69,40843.01,41382.59,32532.34,2022-02-05 23:59:59.999000 UTC,1349805516,1006352,16566.08602,687352854.8
6-Feb-2022,41382.6,42656,41116.56,42380.87,22405.17,2022-02-06 23:59:59.999000 UTC,934168802.9,788291,11546.39088,481652514.4
7-Feb-2022,42380.87,44500.5,41645.85,43839.99,51060.62,2022-02-07 23:59:59.999000 UTC,2204523610,1473274,25457.79986,1099936959
8-Feb-2022,43839.99,45492,42666,44042.99,64880.29,2022-02-08 23:59:59.999000 UTC,2847485972,1653350,33004.09337,1448178622
9-Feb-2022,44043,44799,43117.92,44372.72,34428.17,2022-02-09 23:59:59.999000 UTC,1512500139,1066395,17115.60108,752210712.4
10-Feb-2022,44372.71,45821,43174.01,43495.44,62357.29,2022-02-10 23:59:59.999000 UTC,2772188373,1541483,30323.12245,1348871896
11-Feb-2022,43495.44,43920,41938.51,42373.73,44975.17,2022-02-11 23:59:59.999000 UTC,1937866769,1169354,22063.76915,950913914
12-Feb-2022,42373.73,43079.49,41688.88,42217.87,26556.86,2022-02-12 23:59:59.999000 UTC,1123136005,830322,12814.60322,542061655.4
13-Feb-2022,42217.87,42760,41870,42053.66,17732.08,2022-02-13 23:59:59.999000 UTC,750533311.7,624898,8333.13302,352741586.1
14-Feb-2022,42053.65,42842.4,41550.56,42535.94,34010.13,2022-02-14 23:59:59.999000 UTC,1436927831,867622,16912.76672,714598651.2
15-Feb-2022,42535.94,44751.4,42427.03,44544.86,38095.2,2022-02-15 23:59:59.999000 UTC,1672855934,990694,19180.32434,842363401.2
16-Feb-2022,44544.85,44549.97,43307,43873.56,28471.87,2022-02-16 23:59:59.999000 UTC,1250973502,823745,14106.69537,619773473
17-Feb-2022,43873.56,44164.71,40073.21,40515.7,47245.99,2022-02-17 23:59:59.999000 UTC,1993400163,1067658,21468.60602,906038209.8
18-Feb-2022,40515.71,40959.88,39450,39974.44,43845.92,2022-02-18 23:59:59.999000 UTC,1765622366,1025882,20609.06764,829953072.4
19-Feb-2022,39974.45,40444.32,39639.03,40079.17,18042.06,2022-02-19 23:59:59.999000 UTC,721960636.1,586653,8374.975,335209843.6
20-Feb-2022,40079.17,40125.44,38000,38386.89,33439.29,2022-02-20 23:59:59.999000 UTC,1293216601,811235,15338.25392,592897166.5
21-Feb-2022,38386.89,39494.35,36800,37008.16,62347.68,2022-02-21 23:59:59.999000 UTC,2382027321,1352290,30617.13558,1170272316
22-Feb-2022,37008.16,38429,36350,38230.33,53785.95,2022-02-22 23:59:59.999000 UTC,2010628231,1212527,27322.73575,1021948127
23-Feb-2022,38230.33,39249.93,37036.79,37250.01,43560.73,2022-02-23 23:59:59.999000 UTC,1665486687,1030872,21449.9558,820639942
24-Feb-2022,37250.02,39843,34322.28,38327.21,120476.29,2022-02-24 23:59:59.999000 UTC,4335107392,2622780,60103.1314,2164376870
25-Feb-2022,38328.68,39683.53,38014.37,39219.17,56574.57,2022-02-25 23:59:59.999000 UTC,2197889580,1408558,29904.01589,1161436658
26-Feb-2022,39219.16,40348.45,38573.18,39116.72,29361.26,2022-02-26 23:59:59.999000 UTC,1152621720,924257,14658.93596,575852238
27-Feb-2022,39116.73,39855.7,37000,37699.07,46229.45,2022-02-27 23:59:59.999000 UTC,1780512703,1265753,21789.2508,840141690.3
28-Feb-2022,37699.08,44225.84,37450.17,43160,73945.64,2022-02-28 23:59:59.999000 UTC,2975160226,1931087,38543.78078,1553136662
1-Mar-2022,43160,44949,42809.98,44421.2,61743.1,2022-03-01 23:59:59.999000 UTC,2701611024,1866871,30937.54085,1353520463
2-Mar-2022,44421.2,45400,43334.09,43892.98,57782.65,2022-03-02 23:59:59.999000 UTC,2550792948,1653131,28624.1131,1264172354
3-Mar-2022,43892.99,44101.12,41832.28,42454,50940.61,2022-03-03 23:59:59.999000 UTC,2192152098,1289320,24438.40113,1051969942
4-Mar-2022,42454,42527.3,38550,39148.66,61964.68,2022-03-04 23:59:59.999000 UTC,2527001271,1465066,29322.62323,1196441375
5-Mar-2022,39148.65,39613.24,38407.59,39397.96,30363.13,2022-03-05 23:59:59.999000 UTC,1187689935,879727,14846.61434,580820200.9
6-Mar-2022,39397.97,39693.87,38088.57,38420.81,39677.26,2022-03-06 23:59:59.999000 UTC,1542258010,986352,19055.16367,740741244.9
7-Mar-2022,38420.8,39547.57,37155,37988,63994.12,2022-03-07 23:59:59.999000 UTC,2449362162,1456041,31641.49735,1211103667
8-Mar-2022,37988.01,39362.08,37867.65,38730.63,55583.07,2022-03-08 23:59:59.999000 UTC,2149652715,1271128,27964.07361,1081516304
9-Mar-2022,38730.63,42594.06,38656.45,41941.71,67392.59,2022-03-09 23:59:59.999000 UTC,2797240841,1570230,34598.34753,1435303844
10-Mar-2022,41941.7,42039.63,38539.73,39422,71962.93,2022-03-10 23:59:59.999000 UTC,2854310741,1512655,33804.27456,1340241708
11-Mar-2022,39422.01,40236.26,38223.6,38729.57,59018.76,2022-03-11 23:59:59.999000 UTC,2305825016,1252571,29148.02045,1139093538
12-Mar-2022,38729.57,39486.71,38660.52,38807.36,24034.36,2022-03-12 23:59:59.999000 UTC,939663387.3,671733,11869.94851,464113572.6
13-Mar-2022,38807.35,39310,37578.51,37777.34,32791.82,2022-03-13 23:59:59.999000 UTC,1268441605,841844,15150.32067,586406176.6
14-Mar-2022,37777.35,39947.12,37555,39671.37,46945.45,2022-03-14 23:59:59.999000 UTC,1821922588,1114899,24146.76237,937313460.6
